order_id,customer_id,order_date,order_amount,product_category,discount_used,discount_value
9529,943,2020-11-17,69.05,Electronics,False,0.0
9530,943,2019-11-26,69.71,Beauty,False,0.0
9531,943,2019-07-13,37.42,Automotive,False,0.0
9532,943,2021-12-26,56.64,Electronics,False,0.0
9533,943,2022-07-22,59.16,Home,False,0.0
9534,943,2021-03-17,78.09,Beauty,True,24.15
9535,944,2021-11-01,54.51,Sports,False,0.0
9536,944,2019-11-15,13.96,Sports,False,0.0
9537,944,2021-06-17,53.37,Home,False,0.0
9538,944,2023-12-21,26.62,Clothing,False,0.0
9539,944,2023-12-28,29.96,Home,True,25.17
9540,944,2023-12-21,40.28,Automotive,False,0.0
9541,944,2020-11-02,114.76,Sports,False,0.0
9542,945,2020-06-16,44.89,Grocery,False,0.0
9543,945,2020-05-26,42.72,Clothing,False,0.0
9544,945,2023-11-22,50.68,Sports,True,34.65
9545,945,2019-10-11,55.52,Books,False,0.0
9546,945,2022-02-21,31.48,Home,False,0.0
9547,945,2023-08-06,26.65,Books,False,0.0
9548,945,2020-10-04,72.62,Toys,False,0.0
9549,945,2021-12-25,51.48,Sports,False,0.0
9550,945,2022-12-17,13.27,Grocery,False,0.0
9551,945,2019-11-07,31.12,Home,False,0.0
9552,945,2022-11-26,80.35,Jewelry,True,43.44
9553,945,2019-11-17,26.83,Jewelry,True,9.69
9554,945,2022-01-04,62.23,Toys,True,16.9
9555,946,2020-10-23,45.96,Jewelry,False,0.0
9556,946,2019-06-15,33.73,Books,False,0.0
9557,946,2021-06-07,25.57,Automotive,False,0.0
9558,946,2019-11-28,88.75,Grocery,False,0.0
9559,946,2022-10-13,40.22,Toys,True,8.06
9560,946,2020-07-13,48.83,Books,True,42.56
9561,946,2019-10-15,107.83,Electronics,False,0.0
9562,946,2023-07-24,59.38,Home,False,0.0
9563,946,2019-11-22,26.8,Grocery,True,47.95
9564,946,2021-09-12,63.85,Clothing,False,0.0
9565,946,2022-12-11,36.85,Sports,True,43.4
9566,946,2022-06-18,80.03,Jewelry,True,16.41
9567,947,2023-01-05,28.61,Books,False,0.0
9568,947,2020-11-24,28.34,Automotive,False,0.0
9569,947,2021-05-17,25.0,Beauty,False,0.0
9570,947,2020-12-16,34.18,Jewelry,True,42.51
9571,947,2022-11-25,20.93,Grocery,False,0.0
9572,947,2022-11-15,67.48,Grocery,True,41.81
9573,947,2021-08-02,18.73,Grocery,False,0.0
9574,947,2023-11-28,28.15,Jewelry,False,0.0
9575,947,2021-12-20,27.71,Electronics,False,0.0
9576,947,2020-12-08,29.71,Clothing,True,36.21
9577,947,2023-10-26,15.97,Toys,False,0.0
9578,947,2021-12-17,22.88,Grocery,True,9.19
9579,947,2019-03-26,32.6,Beauty,True,25.55
9580,948,2023-03-09,36.84,Toys,False,0.0
9581,948,2019-02-28,24.59,Sports,False,0.0
9582,948,2022-10-24,17.0,Jewelry,True,44.64
9583,948,2019-08-16,17.43,Home,True,47.8
9584,948,2021-03-15,47.39,Sports,False,0.0
9585,948,2020-04-26,55.29,Books,False,0.0
9586,948,2022-02-17,18.52,Home,True,12.01
9587,948,2022-08-07,16.07,Jewelry,True,8.12
9588,948,2021-02-08,40.66,Sports,True,43.98
9589,948,2019-08-06,26.41,Grocery,False,0.0
9590,949,2023-01-16,9.45,Sports,False,0.0
9591,949,2020-05-09,36.39,Home,False,0.0
9592,949,2022-05-12,54.51,Jewelry,False,0.0
9593,949,2023-03-22,22.7,Clothing,False,0.0
9594,949,2020-12-06,141.08,Sports,False,0.0
9595,949,2022-03-18,22.39,Electronics,False,0.0
9596,949,2020-07-18,31.73,Books,True,36.06
9597,949,2021-04-15,37.19,Home,False,0.0
9598,949,2019-05-19,44.04,Toys,False,0.0
9599,950,2020-11-12,81.12,Automotive,False,0.0
9600,950,2021-07-27,66.23,Toys,False,0.0
9601,950,2023-05-26,25.93,Clothing,False,0.0
9602,950,2020-11-12,25.93,Books,False,0.0
9603,950,2021-12-23,70.62,Grocery,False,0.0
9604,950,2020-06-23,17.08,Sports,False,0.0
9605,950,2023-11-04,77.9,Automotive,True,18.93
9606,950,2021-08-18,94.62,Clothing,False,0.0
9607,950,2021-11-07,149.87,Beauty,True,31.28
9608,951,2020-09-28,25.94,Clothing,True,9.39
9609,951,2023-12-05,120.7,Clothing,True,45.23
9610,951,2022-12-26,31.47,Automotive,True,37.55
9611,951,2020-11-08,19.13,Beauty,True,24.27
9612,951,2019-06-19,81.53,Sports,False,0.0
9613,951,2022-06-08,68.23,Grocery,False,0.0
9614,951,2019-09-01,39.67,Home,False,0.0
9615,951,2021-05-03,27.08,Toys,False,0.0
9616,951,2021-02-20,48.54,Books,True,45.43
9617,951,2021-05-18,91.0,Automotive,False,0.0
9618,951,2021-04-25,25.0,Electronics,True,33.8
9619,951,2019-10-19,42.67,Grocery,False,0.0
9620,951,2022-09-02,60.46,Electronics,False,0.0
9621,951,2020-11-08,28.27,Clothing,False,0.0
9622,951,2022-10-25,33.69,Grocery,False,0.0
9623,952,2023-08-07,56.94,Sports,True,28.99
9624,952,2023-07-16,39.63,Beauty,False,0.0
9625,952,2019-09-27,282.29,Sports,False,0.0
9626,952,2022-12-25,25.0,Books,False,0.0
9627,952,2020-02-26,17.91,Sports,True,27.25
9628,952,2023-05-21,44.94,Electronics,False,0.0
9629,953,2020-04-22,27.82,Electronics,False,0.0
9630,953,2019-10-11,33.98,Toys,False,0.0
9631,953,2020-11-06,44.28,Clothing,True,15.46
9632,953,2020-07-23,44.45,Home,True,10.58
9633,953,2023-12-19,68.02,Beauty,False,0.0
9634,953,2021-02-02,36.27,Grocery,True,25.77
9635,953,2023-10-16,40.92,Grocery,False,0.0
9636,953,2023-06-14,87.43,Grocery,True,14.86
9637,953,2022-09-14,43.43,Clothing,False,0.0
9638,953,2020-07-03,67.69,Clothing,False,0.0
9639,953,2022-05-27,86.33,Automotive,True,6.39
9640,953,2023-01-01,30.97,Books,False,0.0
9641,954,2021-09-04,125.41,Grocery,True,42.81
9642,954,2022-10-09,134.77,Home,True,27.45
9643,955,2021-10-28,99.21,Grocery,True,44.25
9644,955,2021-09-01,150.06,Toys,True,31.45
9645,955,2022-11-08,97.89,Home,False,0.0
9646,955,2023-04-21,71.28,Home,True,13.64
9647,955,2023-05-07,58.81,Electronics,False,0.0
9648,955,2021-04-09,117.67,Jewelry,True,7.37
9649,955,2023-08-22,125.03,Clothing,False,0.0
9650,955,2023-11-18,217.79,Home,False,0.0
9651,955,2021-11-13,111.53,Toys,False,0.0
9652,955,2022-02-22,129.15,Clothing,False,0.0
9653,955,2023-11-22,78.57,Automotive,False,0.0
9654,955,2021-07-27,128.54,Sports,False,0.0
9655,955,2023-08-15,56.91,Home,False,0.0
9656,955,2021-05-13,88.7,Clothing,True,13.24
9657,955,2021-11-27,126.2,Electronics,False,0.0
9658,956,2023-08-11,75.09,Toys,False,0.0
9659,956,2020-10-15,85.0,Home,False,0.0
9660,956,2023-04-24,32.95,Grocery,False,0.0
9661,956,2019-10-08,44.79,Beauty,True,12.72
9662,956,2023-01-20,70.14,Home,False,0.0
9663,956,2021-04-06,47.05,Books,True,31.83
9664,956,2019-11-04,29.64,Electronics,False,0.0
9665,957,2020-05-24,41.41,Automotive,False,0.0
9666,957,2020-05-22,38.8,Books,False,0.0
9667,957,2020-12-01,152.8,Grocery,False,0.0
9668,957,2019-11-26,101.51,Electronics,False,0.0
9669,957,2023-12-27,65.98,Automotive,True,7.25
9670,957,2020-04-15,40.53,Clothing,False,0.0
9671,957,2020-08-28,104.58,Sports,False,0.0
9672,957,2023-12-07,92.16,Toys,True,33.67
9673,957,2020-07-04,90.58,Grocery,False,0.0
9674,957,2021-08-18,56.81,Electronics,False,0.0
9675,958,2019-10-07,12.46,Jewelry,True,18.37
9676,958,2020-12-12,40.68,Electronics,False,0.0
9677,958,2022-04-18,34.3,Electronics,True,46.33
9678,958,2023-11-16,25.77,Sports,True,12.51
9679,958,2019-03-24,25.99,Books,False,0.0
9680,958,2019-04-26,49.05,Books,False,0.0
9681,958,2019-10-24,40.58,Beauty,False,0.0
9682,958,2022-08-20,540.24,Books,False,0.0
9683,958,2020-06-18,34.74,Books,False,0.0
9684,958,2020-11-22,23.26,Clothing,False,0.0
9685,959,2019-01-04,59.36,Electronics,True,29.65
9686,959,2022-03-17,37.08,Sports,True,7.35
9687,959,2022-01-25,24.3,Electronics,False,0.0
9688,959,2023-01-15,9.5,Electronics,False,0.0
9689,959,2023-11-28,34.25,Beauty,False,0.0
9690,959,2023-07-21,57.59,Books,True,13.39
9691,959,2021-09-09,42.91,Clothing,False,0.0
9692,959,2020-03-01,38.31,Books,True,46.42
9693,959,2023-03-18,24.64,Clothing,False,0.0
9694,959,2020-08-28,21.48,Home,True,11.87
9695,960,2023-04-04,42.14,Home,True,7.76
9696,960,2021-01-24,26.34,Electronics,True,18.38
9697,960,2023-08-23,66.46,Sports,False,0.0
9698,960,2021-11-15,33.05,Automotive,False,0.0
9699,960,2023-11-20,77.06,Clothing,False,0.0
9700,960,2020-11-06,43.36,Beauty,True,25.26
9701,960,2022-11-17,33.84,Beauty,False,0.0
9702,960,2022-11-16,50.47,Automotive,False,0.0
9703,960,2022-09-08,44.2,Books,False,0.0
9704,960,2019-05-19,26.42,Jewelry,True,41.22
9705,960,2022-08-20,35.96,Books,False,0.0
9706,960,2019-02-15,19.27,Automotive,False,0.0
9707,961,2019-12-27,37.1,Sports,False,0.0
9708,961,2023-05-01,43.36,Sports,True,15.81
9709,961,2019-11-05,790.15,Clothing,False,0.0
9710,961,2019-11-03,51.85,Books,False,0.0
9711,961,2019-10-07,25.06,Books,True,36.4
9712,961,2023-01-23,41.04,Clothing,True,35.65
9713,961,2020-10-20,31.13,Beauty,True,36.56
9714,961,2020-11-24,56.94,Beauty,True,10.76
9715,961,2023-01-04,37.21,Home,True,34.07
9716,961,2022-10-07,97.65,Electronics,True,36.39
9717,961,2020-09-25,53.14,Sports,True,22.3
9718,961,2021-02-03,57.12,Beauty,False,0.0
9719,961,2023-11-28,59.06,Electronics,False,0.0
9720,961,2023-11-20,21.28,Sports,True,35.22
9721,961,2023-12-09,59.72,Books,True,40.15
9722,961,2020-05-11,36.07,Grocery,False,0.0
9723,961,2019-10-14,27.79,Books,False,0.0
9724,961,2019-11-18,65.09,Clothing,True,34.8
9725,962,2021-09-28,82.19,Toys,True,12.05
9726,962,2022-12-05,40.34,Jewelry,False,0.0
9727,962,2019-11-24,50.9,Beauty,False,0.0
9728,962,2020-02-23,26.74,Electronics,True,41.77
9729,962,2019-12-08,102.14,Clothing,False,0.0
9730,962,2020-12-17,117.99,Books,False,0.0
9731,962,2020-05-27,34.8,Sports,False,0.0
9732,962,2019-03-25,41.91,Toys,False,0.0
9733,962,2023-03-04,54.89,Jewelry,False,0.0
9734,962,2022-10-03,60.18,Grocery,True,31.38
9735,962,2023-11-06,38.73,Clothing,True,10.35
9736,963,2019-01-27,14.98,Automotive,False,0.0
9737,963,2022-11-25,17.71,Jewelry,False,0.0
9738,963,2019-11-13,23.44,Home,True,8.73
9739,963,2023-12-28,40.58,Toys,False,0.0
9740,963,2021-07-21,35.86,Clothing,True,15.13
9741,963,2019-11-12,29.07,Jewelry,True,43.06
9742,963,2019-05-02,26.5,Beauty,True,46.04
9743,963,2019-12-08,36.73,Sports,False,0.0
9744,964,2023-09-17,28.93,Home,False,0.0
9745,964,2019-02-23,44.06,Beauty,False,0.0
9746,964,2023-07-16,21.1,Home,False,0.0
9747,964,2022-09-04,30.24,Beauty,False,0.0
9748,964,2022-03-05,48.08,Grocery,True,21.65
9749,964,2023-06-20,32.83,Clothing,False,0.0
9750,964,2020-07-25,110.94,Beauty,False,0.0
9751,964,2019-09-15,37.47,Electronics,False,0.0
9752,965,2021-11-02,480.4,Jewelry,False,0.0
9753,965,2023-02-25,17.64,Jewelry,False,0.0
9754,965,2020-10-03,59.81,Grocery,True,8.38
9755,965,2022-07-26,82.33,Sports,False,0.0
9756,965,2020-09-21,100.36,Automotive,True,20.47
9757,965,2021-11-03,60.24,Books,False,0.0
9758,965,2019-08-02,102.95,Automotive,True,48.3
9759,966,2019-09-04,25.19,Jewelry,True,31.51
9760,966,2022-11-06,31.1,Electronics,True,38.84
9761,966,2021-09-04,75.33,Books,True,15.55
9762,966,2021-10-15,24.19,Electronics,False,0.0
9763,966,2019-12-01,25.65,Jewelry,False,0.0
9764,966,2023-11-10,39.98,Clothing,True,28.22
9765,966,2021-03-17,35.51,Toys,False,0.0
9766,966,2019-11-24,33.07,Books,False,0.0
9767,966,2023-10-02,26.31,Sports,False,0.0
9768,966,2023-11-14,41.44,Books,False,0.0
9769,966,2022-12-09,48.26,Jewelry,False,0.0
9770,967,2019-06-14,41.25,Clothing,False,0.0
9771,967,2021-11-03,35.4,Electronics,True,36.41
9772,967,2023-11-16,102.79,Home,True,11.97
9773,967,2022-01-05,39.59,Beauty,True,48.82
9774,967,2021-11-16,144.45,Grocery,True,38.0
9775,967,2022-12-11,45.04,Toys,False,0.0
9776,967,2023-09-10,28.81,Books,False,0.0
9777,967,2020-11-28,41.82,Home,False,0.0
9778,967,2019-11-13,31.11,Sports,True,36.7
9779,967,2022-11-20,23.11,Books,True,23.11
9780,967,2019-08-20,36.42,Electronics,False,0.0
9781,967,2022-02-19,16.87,Books,False,0.0
9782,968,2022-11-16,49.65,Jewelry,False,0.0
9783,968,2023-08-17,8.44,Grocery,False,0.0
9784,968,2023-03-09,29.57,Beauty,False,0.0
9785,968,2021-05-14,11.41,Home,False,0.0
9786,968,2022-11-12,26.39,Toys,False,0.0
9787,968,2021-12-12,35.23,Beauty,True,23.93
9788,968,2023-01-01,29.79,Electronics,True,33.4
9789,968,2021-11-17,27.78,Automotive,True,21.03
9790,969,2022-05-17,71.12,Sports,True,14.09
9791,969,2022-11-13,166.56,Toys,False,0.0
9792,969,2021-08-19,128.45,Electronics,False,0.0
9793,969,2021-11-13,56.36,Books,True,38.25
9794,969,2022-04-07,125.86,Beauty,True,32.51
9795,969,2021-08-25,88.73,Beauty,False,0.0
9796,969,2020-04-11,45.44,Books,False,0.0
9797,969,2020-07-22,150.2,Books,False,0.0
9798,970,2021-11-01,33.25,Automotive,True,15.21
9799,970,2023-12-20,25.91,Electronics,False,0.0
9800,970,2022-10-11,36.55,Books,False,0.0
9801,970,2020-07-07,26.85,Books,True,28.43
9802,970,2021-08-04,38.26,Jewelry,False,0.0
9803,970,2019-04-13,51.27,Sports,True,37.49
9804,970,2022-09-17,53.02,Automotive,True,11.45
9805,970,2021-09-04,70.09,Beauty,True,44.8
9806,970,2021-11-24,33.55,Home,False,0.0
9807,970,2020-09-16,48.57,Grocery,False,0.0
9808,971,2021-11-24,31.57,Electronics,True,36.1
9809,971,2023-06-21,38.5,Clothing,False,0.0
9810,971,2020-10-08,39.2,Grocery,False,0.0
9811,971,2019-01-21,47.57,Clothing,True,20.17
9812,971,2020-03-24,19.79,Books,True,29.18
9813,971,2023-05-19,36.44,Electronics,False,0.0
9814,971,2022-11-25,25.36,Home,True,13.35
9815,971,2023-12-21,66.8,Books,False,0.0
9816,971,2019-03-11,76.71,Home,True,29.14
9817,971,2019-11-15,60.55,Clothing,False,0.0
9818,971,2020-07-11,416.98,Home,True,34.87
9819,972,2020-09-23,34.26,Jewelry,False,0.0
9820,972,2019-11-27,17.43,Automotive,True,25.32
9821,972,2019-02-06,14.09,Books,True,43.7
9822,972,2022-02-12,12.33,Books,False,0.0
9823,972,2020-01-11,40.5,Automotive,True,27.97
9824,972,2021-04-28,46.91,Clothing,False,0.0
9825,972,2021-05-14,59.26,Sports,False,0.0
9826,973,2019-11-21,57.32,Grocery,False,0.0
9827,973,2021-11-13,141.35,Toys,False,0.0
9828,973,2019-12-08,58.16,Home,False,0.0
9829,973,2022-09-14,45.47,Books,False,0.0
9830,973,2022-06-05,60.01,Books,True,17.9
9831,973,2020-11-24,28.03,Sports,True,40.41
9832,973,2023-09-02,34.01,Home,False,0.0
9833,973,2019-01-27,47.1,Jewelry,False,0.0
9834,973,2023-11-19,60.37,Books,False,0.0
9835,973,2023-11-12,58.43,Toys,False,0.0
9836,973,2021-03-16,334.74,Toys,False,0.0
9837,974,2020-09-15,27.13,Jewelry,False,0.0
9838,974,2022-02-13,29.05,Grocery,False,0.0
9839,974,2021-05-09,41.94,Books,True,20.6
9840,974,2021-04-18,26.27,Toys,True,23.59
9841,974,2021-08-11,68.96,Grocery,False,0.0
9842,974,2019-11-26,30.37,Clothing,False,0.0
9843,974,2020-12-21,14.95,Beauty,False,0.0
9844,974,2021-03-04,31.6,Sports,False,0.0
9845,974,2019-05-24,32.67,Sports,False,0.0
9846,974,2022-12-23,19.01,Home,False,0.0
9847,975,2022-11-24,25.25,Grocery,True,34.28
9848,975,2021-11-02,40.93,Grocery,True,9.71
9849,975,2020-11-06,47.68,Sports,False,0.0
9850,975,2023-03-16,14.11,Automotive,False,0.0
9851,975,2019-11-27,75.51,Jewelry,False,0.0
9852,976,2023-11-08,73.89,Sports,False,0.0
9853,976,2021-12-14,66.04,Home,False,0.0
9854,976,2022-03-24,49.18,Grocery,True,46.72
9855,976,2022-12-02,29.43,Electronics,True,34.38
9856,976,2019-11-20,90.99,Sports,False,0.0
9857,976,2022-11-12,34.91,Sports,False,0.0
9858,976,2019-04-21,29.86,Clothing,False,0.0
9859,976,2020-11-22,32.38,Toys,False,0.0
9860,976,2022-08-23,55.05,Jewelry,False,0.0
9861,976,2019-05-02,34.77,Automotive,False,0.0
9862,976,2019-03-25,29.21,Home,True,5.69
9863,977,2023-08-27,36.3,Automotive,True,12.55
9864,977,2019-11-07,30.42,Home,False,0.0
9865,977,2019-09-27,22.48,Toys,True,21.76
9866,977,2019-09-17,29.17,Sports,False,0.0
9867,977,2020-10-19,20.28,Grocery,True,11.88
9868,977,2021-08-12,15.31,Toys,False,0.0
9869,977,2023-10-05,36.14,Grocery,False,0.0
9870,977,2023-08-26,27.24,Toys,False,0.0
9871,978,2019-10-19,57.1,Sports,True,36.76
9872,978,2021-12-25,53.91,Automotive,True,37.2
9873,978,2019-11-12,113.65,Jewelry,True,8.03
9874,978,2019-06-20,47.07,Grocery,False,0.0
9875,978,2023-06-08,53.38,Clothing,False,0.0
9876,978,2020-10-16,56.64,Beauty,True,6.07
9877,978,2020-11-20,18.12,Home,True,37.15
9878,978,2020-12-03,60.38,Grocery,False,0.0
9879,979,2021-03-15,47.2,Books,False,0.0
9880,979,2022-12-24,63.23,Home,False,0.0
9881,979,2019-08-12,28.59,Books,False,0.0
9882,979,2021-08-11,32.75,Electronics,False,0.0
9883,979,2022-07-11,31.88,Electronics,True,19.67
9884,979,2019-06-19,20.81,Automotive,False,0.0
9885,979,2023-11-04,35.2,Beauty,False,0.0
9886,979,2021-10-15,20.95,Grocery,False,0.0
9887,979,2021-11-05,36.66,Sports,False,0.0
9888,979,2022-03-27,28.16,Sports,False,0.0
9889,979,2021-12-13,72.95,Sports,False,0.0
9890,979,2022-08-24,42.76,Beauty,False,0.0
9891,980,2022-10-10,59.19,Sports,False,0.0
9892,980,2022-09-25,70.27,Grocery,False,0.0
9893,980,2022-08-22,27.62,Toys,False,0.0
9894,980,2020-09-14,32.7,Jewelry,False,0.0
9895,980,2022-04-23,37.92,Clothing,False,0.0
9896,980,2021-11-07,32.6,Sports,True,39.36
9897,980,2019-02-02,52.48,Electronics,False,0.0
9898,980,2023-12-02,74.01,Clothing,True,17.01
9899,980,2021-03-14,57.19,Sports,False,0.0
9900,981,2021-11-22,71.41,Jewelry,True,17.2
9901,981,2020-05-07,35.6,Home,True,12.17
9902,981,2023-02-23,14.13,Books,False,0.0
9903,981,2020-11-06,22.97,Sports,True,31.33
9904,981,2023-10-26,45.41,Toys,False,0.0
9905,981,2023-01-04,45.61,Beauty,False,0.0
9906,981,2019-10-27,385.74,Automotive,False,0.0
9907,981,2021-12-25,37.32,Grocery,False,0.0
9908,981,2022-02-15,26.35,Beauty,False,0.0
9909,981,2022-07-21,43.84,Electronics,True,41.49
9910,981,2020-02-05,47.6,Sports,False,0.0
9911,981,2019-06-11,29.07,Sports,False,0.0
9912,982,2019-07-06,43.6,Books,False,0.0
9913,982,2021-11-26,36.1,Books,False,0.0
9914,982,2021-04-02,28.15,Grocery,True,36.04
9915,982,2021-11-02,36.61,Electronics,False,0.0
9916,982,2021-06-09,28.14,Beauty,False,0.0
9917,982,2020-05-27,12.66,Electronics,True,9.07
9918,982,2021-03-01,18.04,Home,False,0.0
9919,982,2022-11-26,28.23,Toys,False,0.0
9920,982,2023-03-11,57.0,Jewelry,True,17.33
9921,982,2020-04-13,35.02,Grocery,False,0.0
9922,982,2022-11-18,28.8,Home,False,0.0
9923,982,2022-11-28,37.28,Toys,False,0.0
9924,982,2023-03-19,28.12,Books,False,0.0
9925,983,2019-12-06,41.13,Jewelry,True,42.4
9926,983,2023-12-28,19.04,Jewelry,True,36.73
9927,983,2023-02-11,41.97,Home,False,0.0
9928,983,2022-12-19,57.26,Electronics,False,0.0
9929,983,2021-11-17,37.45,Clothing,False,0.0
9930,983,2019-10-13,46.96,Clothing,True,11.57
9931,984,2023-12-06,41.37,Sports,True,49.83
9932,984,2022-08-18,22.58,Sports,False,0.0
9933,984,2019-12-26,24.27,Jewelry,False,0.0
9934,984,2021-07-25,36.3,Clothing,False,0.0
9935,984,2019-11-19,43.55,Automotive,True,25.59
9936,984,2019-11-09,33.22,Books,False,0.0
9937,984,2022-11-12,21.51,Sports,False,0.0
9938,984,2021-07-24,35.47,Home,True,21.05
9939,984,2019-12-02,20.72,Sports,True,38.47
9940,984,2021-11-23,34.23,Toys,False,0.0
9941,984,2023-09-11,23.58,Toys,False,0.0
9942,984,2021-04-14,47.93,Automotive,False,0.0
9943,984,2019-11-15,29.42,Automotive,True,46.12
9944,984,2019-03-01,32.81,Sports,True,38.98
9945,985,2021-09-08,81.8,Jewelry,True,16.73
9946,985,2022-04-07,16.59,Toys,True,6.42
9947,985,2022-10-28,24.32,Sports,False,0.0
9948,985,2019-05-17,15.64,Clothing,False,0.0
9949,985,2020-12-26,28.83,Clothing,False,0.0
9950,985,2020-05-23,34.45,Jewelry,True,36.36
9951,985,2019-06-20,30.26,Beauty,False,0.0
9952,985,2023-02-14,50.68,Home,False,0.0
9953,985,2022-12-02,97.63,Toys,False,0.0
9954,985,2019-12-12,77.99,Books,True,27.24
9955,985,2021-06-28,39.51,Sports,False,0.0
9956,985,2020-11-21,29.48,Toys,True,20.66
9957,986,2019-03-26,40.81,Electronics,False,0.0
9958,986,2022-09-01,25.16,Home,False,0.0
9959,986,2022-08-03,21.21,Grocery,True,22.4
9960,986,2023-01-28,16.43,Electronics,False,0.0
9961,986,2023-07-01,15.36,Clothing,True,6.39
9962,986,2019-03-08,28.63,Clothing,False,0.0
9963,986,2021-09-28,26.87,Sports,False,0.0
9964,986,2020-11-16,81.29,Automotive,False,0.0
9965,986,2019-10-10,37.21,Sports,True,49.66
9966,987,2020-01-14,36.76,Toys,False,0.0
9967,987,2023-06-10,23.4,Sports,False,0.0
9968,987,2023-06-06,196.62,Home,True,37.22
9969,987,2019-12-28,79.69,Home,False,0.0
9970,987,2019-08-12,73.14,Beauty,True,29.07
9971,987,2023-10-26,36.32,Home,False,0.0
9972,987,2022-05-04,58.77,Home,True,8.58
9973,987,2020-11-21,94.89,Books,False,0.0
9974,988,2022-12-05,148.27,Grocery,False,0.0
9975,988,2020-12-13,76.5,Home,False,0.0
9976,988,2022-11-05,38.26,Automotive,True,8.31
9977,988,2019-08-04,30.69,Clothing,False,0.0
9978,988,2020-08-28,93.56,Grocery,True,40.84
9979,988,2020-11-01,85.52,Jewelry,True,6.88
9980,988,2020-11-24,63.5,Books,False,0.0
9981,989,2020-11-20,27.78,Home,False,0.0
9982,989,2020-05-10,35.75,Books,False,0.0
9983,989,2023-10-26,18.4,Electronics,False,0.0
9984,989,2019-09-06,30.0,Home,True,18.22
9985,989,2023-11-15,9.52,Books,False,0.0
9986,989,2019-08-15,45.03,Toys,True,11.63
9987,989,2020-10-10,51.87,Sports,False,0.0
9988,989,2019-10-24,30.45,Grocery,False,0.0
9989,989,2021-08-02,24.82,Jewelry,True,38.68
9990,989,2019-02-15,31.79,Clothing,True,9.06
9991,989,2020-12-27,33.83,Home,False,0.0
9992,989,2019-12-11,17.14,Clothing,False,0.0
9993,989,2022-03-02,36.02,Toys,False,0.0
9994,989,2022-05-08,31.16,Clothing,False,0.0
9995,989,2022-06-02,14.14,Sports,False,0.0
9996,990,2023-11-18,22.44,Clothing,True,33.31
9997,990,2023-10-07,29.08,Toys,True,11.92
9998,990,2020-11-22,102.2,Clothing,True,8.09
9999,990,2021-12-15,87.36,Beauty,False,0.0
10000,990,2019-11-17,144.17,Electronics,False,0.0
10001,990,2019-11-10,20.91,Jewelry,False,0.0
10002,990,2021-01-04,47.64,Books,False,0.0
10003,990,2023-11-21,70.38,Grocery,False,0.0
10004,990,2019-11-16,40.43,Grocery,False,0.0
10005,990,2021-06-19,45.14,Clothing,False,0.0
10006,990,2022-06-10,40.11,Electronics,True,11.31
10007,990,2021-10-25,32.7,Electronics,False,0.0
10008,990,2019-11-17,36.04,Toys,True,15.85
10009,991,2019-07-21,47.4,Electronics,False,0.0
10010,991,2022-08-11,19.49,Jewelry,False,0.0
10011,991,2020-05-07,28.17,Electronics,False,0.0
10012,991,2021-11-12,48.11,Clothing,True,16.09
10013,991,2020-07-11,40.39,Books,False,0.0
10014,991,2020-08-09,111.05,Automotive,False,0.0
10015,991,2019-11-25,35.89,Electronics,True,37.68
10016,991,2023-11-16,41.52,Sports,False,0.0
10017,991,2019-11-21,39.1,Jewelry,False,0.0
10018,991,2020-11-18,95.11,Automotive,False,0.0
10019,992,2023-07-12,69.79,Toys,False,0.0
10020,992,2021-07-14,92.82,Grocery,False,0.0
10021,992,2023-10-13,94.37,Grocery,False,0.0
10022,992,2020-11-23,18.4,Beauty,True,49.01
10023,992,2021-01-25,68.1,Jewelry,False,0.0
10024,992,2022-12-07,120.14,Sports,False,0.0
10025,992,2021-12-08,28.42,Beauty,False,0.0
10026,992,2020-08-24,130.6,Beauty,False,0.0
10027,992,2022-11-07,31.39,Beauty,False,0.0
10028,992,2022-08-15,60.28,Beauty,False,0.0
10029,992,2023-11-01,29.44,Books,False,0.0
10030,993,2023-11-25,34.92,Beauty,True,45.73
10031,993,2023-04-14,365.46,Sports,False,0.0
10032,993,2021-11-18,33.1,Sports,False,0.0
10033,993,2023-11-02,13.15,Jewelry,False,0.0
10034,993,2021-12-15,17.41,Electronics,True,30.2
10035,993,2023-12-18,54.68,Beauty,False,0.0
10036,993,2022-12-22,50.66,Beauty,True,19.71
10037,994,2022-09-04,65.13,Clothing,False,0.0
10038,994,2020-09-03,52.08,Electronics,True,31.02
10039,994,2019-08-21,71.93,Grocery,True,36.38
10040,994,2020-12-25,93.01,Sports,False,0.0
10041,994,2022-05-12,111.18,Home,False,0.0
10042,994,2019-09-08,141.31,Electronics,True,35.14
10043,994,2019-11-28,70.91,Jewelry,True,46.28
10044,994,2022-09-19,191.42,Clothing,True,36.75
10045,994,2021-09-13,55.48,Automotive,False,0.0
10046,994,2021-10-09,188.34,Toys,True,7.5
10047,994,2019-06-09,131.7,Books,False,0.0
10048,995,2023-07-15,37.97,Beauty,True,44.67
10049,995,2020-12-27,42.04,Grocery,False,0.0
10050,995,2019-11-07,9.94,Jewelry,True,26.63
10051,995,2022-08-11,40.14,Grocery,False,0.0
10052,995,2022-08-09,14.83,Automotive,False,0.0
10053,995,2019-05-04,57.09,Sports,False,0.0
10054,995,2023-10-14,32.92,Books,False,0.0
10055,995,2022-10-24,34.95,Electronics,False,0.0
10056,996,2022-06-28,75.88,Beauty,False,0.0
